roadid	type	label    	city    	oneway	speed	roadclass	notforcar	notforpede	notforbicy
18605	6	tesla pl	totaravale	0	2	0	0	0	0
18608	6	leiden pl	glenfield	0	2	0	0	0	0
18609	6	hatherlow st	glenfield	0	2	0	0	0	0
18611	6	hamilton pl	glenfield	0	2	0	0	0	0
18615	6	ensign pl	hillcrest	0	2	0	0	0	0
18618	6	city view tce	birkenhead	0	2	0	0	0	0
18625	6	enterprise st	birkenhead	0	2	0	0	0	0
18629	6	edgars rd	westmere	0	2	0	0	0	0
18630	6	kingsley st	westmere	0	2	0	0	0	0
18631	6	francis st	grey lynn	0	2	0	0	0	0
18632	6	sherwood ave	grey lynn	0	2	0	0	0	0
18633	6	livingstone st	westmere	0	2	0	0	0	0
18635	6	bannerman rd	western springs	0	2	0	0	0	0
18636	22	walkway	auckland	0	1	0	1	0	0
18638	6	selkirk rd	mt albert	0	2	0	0	0	0
18639	6	selkirk rd	mt albert	0	2	0	0	0	0
18640	6	potter ave	mt roskill	0	2	0	0	0	0
18641	6	holdsworth ave	mt roskill	0	2	0	0	0	0
18642	6	potter ave	mt roskill	0	2	0	0	0	0
18643	6	beagle ave	mt roskill	0	2	0	0	0	0
18644	6	o'donnell ave	mt roskill	0	2	0	0	0	0
18645	6	gaynor st	mt roskill	0	2	0	0	0	0
18646	6	boyce ave	mt roskill	0	2	0	0	0	0
18647	6	frederick green pl	mt roskill	0	2	0	0	0	0
18648	22	walkway	auckland	0	2	0	1	0	0
18651	6	kauri dr	sandspit	0	2	0	0	0	0
18652	6	euston rd	sandringham	0	2	0	0	0	0
18661	6	wade river rd	stillwater	0	2	0	0	0	0
18662	6	fairhaven wlk	whangaparaoa	0	2	0	0	0	0
18664	6	eastwood rise	browns bay	0	2	0	0	0	0
18666	6	home pl	rosedale	0	2	0	0	0	0
18667	6	home pl	rosedale	0	2	0	0	0	0
18668	6	holder pl	rosedale	0	2	0	0	0	0
18672	6	julia pl	glenfield	0	2	0	0	0	0
18673	6	orton st	wairau valley	0	2	0	0	0	0
18675	6	battle pl	glenfield	0	2	0	0	0	0
18678	6	sovereign pl	glenfield	0	2	0	0	0	0
18679	6	chequers ave	glenfield	0	2	0	0	0	0
18682	6	tranquil gld	hillcrest	0	2	0	0	0	0
18683	6	betsland cres	hillcrest	0	2	0	0	0	0
18685	6	mariposa cres	birkenhead	0	2	0	0	0	0
18686	6	mariposa cres	birkenhead	0	2	0	0	0	0
18687	6	herne bay rd	herne bay	0	2	0	0	0	0
18688	6	herne bay rd	herne bay	0	2	0	0	0	0
18689	6	argyle st	herne bay	0	2	0	0	0	0
18690	6	herne bay rd	herne bay	0	2	0	0	0	0
18691	6	herne bay rd	herne bay	0	2	0	0	0	0
18692	6	beagle ave	mt roskill	0	2	0	0	0	0
18693	6	farrelly ave	mt roskill	0	2	0	0	0	0
18694	6	potter ave	mt roskill	0	2	0	0	0	0
18695	6	potter ave	mt roskill	0	2	0	0	0	0
18697	6	fairway dr	mt roskill	0	2	0	0	0	0
18698	6	mcalister pl	mt roskill	0	2	0	0	0	0
18699	6	mcalister pl	mt roskill	0	2	0	0	0	0
18700	6	penney ave	mt roskill	0	2	0	0	0	0
18701	6	boyce ave	mt roskill	0	2	0	0	0	0
18703	6	kingshaven cl	mt roskill	0	2	0	0	0	0
18704	6	glen bay cl	albany	0	2	0	0	0	0
18707	6	andara cl	albany	0	2	0	0	0	0
18708	6	mcalister pl	mt roskill	0	2	0	0	0	0
18712	6	lea pl	whangaparaoa	0	2	0	0	0	0
18714	6	corwen pl	torbay	0	3	0	0	0	0
18715	6	wentwood pl	torbay	0	3	0	0	0	0
18717	6	kupari pl	glenfield	0	2	0	0	0	0
18718	6	leiden pl	glenfield	0	2	0	0	0	0
18721	6	mchardy pl	wairau valley	0	2	0	0	0	0
18723	6	hatherlow st	glenfield	0	2	0	0	0	0
18725	6	normanton st	glenfield	0	2	0	0	0	0
18726	6	rosalind rd	glenfield	0	2	0	0	0	0
18727	6	sovereign pl	glenfield	0	2	0	0	0	0
18728	6	lingfield st	glenfield	0	2	0	0	0	0
18729	6	trelawny pl	hillcrest	0	2	0	0	0	0
18730	6	menear lane	hillcrest	0	2	0	0	0	0
18731	6	blenheim st	glenfield	0	2	0	0	0	0
18734	6	enterprise st	birkenhead	0	2	0	0	0	0
18735	6	trader st	birkenhead	0	2	0	0	0	0
18738	6	herne bay rd	herne bay	0	2	0	0	0	0
18739	6	jervois rd	herne bay	0	2	0	0	0	0
18742	6	webber st	westmere	0	2	0	0	0	0
18743	6	peel st	westmere	0	2	0	0	0	0
18745	6	francis st	grey lynn	0	2	0	0	0	0
18746	6	stanmore rd	grey lynn	0	2	0	0	0	0
18748	6	taumata rd	sandringham	0	2	0	0	0	0
18750	6	beagle ave	mt roskill	0	2	0	0	0	0
18751	6	aurora ave	mt roskill	0	2	0	0	0	0
18752	5	sandringham rd ext	sandringham	0	2	1	0	0	0
18753	22	walkway	auckland	0	2	0	1	0	0
18755	6	mcgowan st	mt roskill	0	2	0	0	0	0
18760	6	cedar tce	whangaparaoa	0	2	0	0	0	0
18766	6	morice pl	torbay	0	2	0	0	0	0
18767	6	cairnbrae crt	northcross	0	2	0	0	0	0
18769	6	greenleaf way	browns bay	0	2	0	0	0	0
18770	6	greenleaf way	browns bay	0	2	0	0	0	0
18771	22	walkway	auckland	0	1	0	1	0	0
18776	6	mariposa cres	birkenhead	0	2	0	0	0	0
18777	6	mariposa cres	birkenhead	0	2	0	0	0	0
18780	6	palmerston rd	birkenhead	0	3	0	0	0	0
18781	6	telephone rd	birkenhead	0	2	0	0	0	0
18782	6	telephone rd	birkenhead	0	2	0	0	0	0
18783	6	pullum st	birkenhead	0	2	0	0	0	0
18785	6	regina st	westmere	0	2	0	0	0	0
18787	6	pickett ave	sandringham	0	2	0	0	0	0
18788	6	beagle ave	mt roskill	0	2	0	0	0	0
18789	6	holdsworth ave	mt roskill	0	2	0	0	0	0
18790	6	penney ave	mt roskill	0	2	0	0	0	0
18793	6	stranolar dr	mt roskill	0	2	0	0	0	0
18796	6	malin pl	albany	0	2	0	0	0	0
18799	6	kilkelly ave	albany	0	2	0	0	0	0
18812	6	bank st	mahurangi east	0	2	0	0	0	0
18817	6	phoebe meikle pl	torbay	0	2	0	0	0	0
18818	22	walkway	auckland	0	2	0	1	0	0
18819	6	cairnbrae crt	northcross	0	3	0	0	0	0
18821	6	montclair rise	browns bay	0	2	0	0	0	0
18823	6	parkway dr	glenfield	0	2	0	0	0	0
18825	6	thalia pl	totaravale	0	2	0	0	0	0
18828	6	rosalind rd	glenfield	0	2	0	0	0	0
18832	6	blenheim st	glenfield	0	2	0	0	0	0
18835	6	telephone rd	birkenhead	0	2	0	0	0	0
18836	6	maunganui rd	birkenhead	0	2	0	0	0	0
18838	6	masons ave	herne bay	0	2	0	0	0	0
18839	6	maxwell ave	grey lynn	0	2	0	0	0	0
18841	6	hope st	grey lynn	0	2	0	0	0	0
18846	6	william blofield ave	mt roskill	0	2	0	0	0	0
18851	6	mcalister pl	mt roskill	0	2	0	0	0	0
18852	1	st lukes rd exit 6	auckland	1	4	4	0	1	1
18859	6	kirkdale pl	northcross	0	2	0	0	0	0
18860	6	woodridge ave	browns bay	0	2	0	0	0	0
18861	6	woodridge ave	browns bay	0	2	0	0	0	0
18863	6	valdese rise	browns bay	0	2	0	0	0	0
18864	6	helicon pl	totaravale	0	2	0	0	0	0
18865	22	walkway	auckland	0	2	0	1	0	0
18870	6	diana dr	wairau valley	0	2	0	0	0	0
18872	6	chartwell ave	glenfield	0	2	0	0	0	0
18875	6	hume dr	hillcrest	0	2	0	0	0	0
18876	6	aorangi pl	birkenhead	0	2	0	0	0	0
18877	6	aorangi pl	birkenhead	0	2	0	0	0	0
18880	6	maunganui rd	birkenhead	0	2	0	0	0	0
18881	6	rugby rd	birkenhead	0	2	0	0	0	0
18883	6	jervois rd	herne bay	0	3	0	0	0	0
18886	6	cardigan st	western springs	0	2	0	0	0	0
18889	6	kerr st	sandringham	0	2	0	0	0	0
18890	6	hazelmere rd	sandringham	0	2	0	0	0	0
18892	6	galbraith st	mt roskill	0	2	0	0	0	0
18894	6	holdsworth ave	mt roskill	0	2	0	0	0	0
18895	6	o'donnell ave	mt roskill	0	2	0	0	0	0
18896	6	skeates ave	mt roskill	0	2	0	0	0	0
18898	6	william donnelly tce	lynfield	0	2	0	0	0	0
18899	6	james tyler cres	lynfield	0	2	0	0	0	0
18900	9	state highway 16	auckland	1	4	4	0	1	1
18901	6	weetman dr	browns bay	0	2	0	0	0	0
18902	6	weetman dr	browns bay	0	2	0	0	0	0
18908	6	reef st	mahurangi east	0	2	0	0	0	0
18909	6	norfolk rd	whangaparaoa	0	2	0	0	0	0
18911	6	deverell pl	northcross	0	2	0	0	0	0
18913	6	woodridge ave	browns bay	0	2	0	0	0	0
18914	6	nottingham pl	browns bay	0	2	0	0	0	0
18915	6	weetman dr	browns bay	0	2	0	0	0	0
18916	6	weetman dr	browns bay	0	2	0	0	0	0
18917	6	serrata pl	browns bay	0	2	0	0	0	0
18918	6	naviti pl	browns bay	0	2	0	0	0	0
18919	6	deele cl	albany	0	2	0	0	0	0
18920	6	kilkelly ave	albany	0	2	0	0	0	0
18923	6	kathleen st	wairau valley	0	2	0	0	0	0
18924	6	kathleen st	wairau valley	0	2	0	0	0	0
18925	6	woodson pl	glenfield	0	2	0	0	0	0
18926	6	tusac pl	wairau valley	0	2	0	0	0	0
18929	6	chartwell ave	glenfield	0	2	0	0	0	0
18935	6	wilton st	grey lynn	0	2	0	0	0	0
18937	6	stanmore rd	grey lynn	0	2	0	0	0	0
18940	6	camden rd	sandringham	0	2	0	0	0	0
18942	6	thomson st	mt roskill	0	2	0	0	0	0
18943	6	aurora ave	mt roskill	0	2	0	0	0	0
18944	6	skeates ave	mt roskill	0	2	0	0	0	0
18945	6	marion ave	mt roskill	0	2	0	0	0	0
18946	6	marion ave	mt roskill	0	2	0	0	0	0
18948	6	charlotte st	whangaparaoa	0	2	0	0	0	0
18949	6	woodridge ave	browns bay	0	2	0	0	0	0
18951	6	devana crt	torbay	0	2	0	0	0	0
18954	6	lingham cres	torbay	0	2	0	0	0	0
18956	6	langana ave	browns bay	0	2	0	0	0	0
18957	6	langana ave	browns bay	0	2	0	0	0	0
18958	6	redwing st	browns bay	0	2	0	0	0	0
18959	6	redwing st	browns bay	0	2	0	0	0	0
18960	6	weetman dr	browns bay	0	2	0	0	0	0
18961	6	louise pl	browns bay	0	2	0	0	0	0
18964	22	walkway	auckland	0	1	0	1	0	0
18966	6	atlantis pl	totaravale	0	2	0	0	0	0
18970	6	ashfield rd	wairau valley	0	2	0	0	0	0
18971	6	ashfield rd	wairau valley	0	2	0	0	0	0
18975	6	chequers ave	glenfield	0	2	0	0	0	0
18976	6	mountbatten ave	hillcrest	0	2	0	0	0	0
18977	22	walkway	auckland	0	2	0	1	0	0
18980	6	tui glen rd	birkenhead	0	2	0	0	0	0
18981	6	tui glen rd	birkenhead	0	2	0	0	0	0
18983	6	hume dr	hillcrest	0	2	0	0	0	0
18985	6	rugby rd	birkenhead	0	2	0	0	0	0
18986	6	jervois rd	herne bay	0	3	0	0	0	0
18988	6	rhyde st	western springs	0	3	0	0	0	0
18990	6	malvern rd	morningside	0	2	0	0	0	0
18994	6	aurora ave	mt roskill	0	2	0	0	0	0
18995	6	sheppard ave	mt roskill	0	2	0	0	0	0
18997	6	cormack st	mt roskill	0	2	0	0	0	0
18998	6	penney ave	mt roskill	0	2	0	0	0	0
18999	6	james tyler cres	lynfield	0	2	0	0	0	0
19000	6	culdaff pl	mt roskill	0	2	0	0	0	0
19001	6	culdaff pl	mt roskill	0	2	0	0	0	0
19002	6	woodridge ave	browns bay	0	2	0	0	0	0
19005	6	sainsbury rd	mt albert	0	2	0	0	0	0
19006	5	richmond rd	grey lynn	0	2	1	0	0	0
19008	6	bullock trk	grey lynn	0	2	0	0	0	0
19010	22	walkway	auckland	0	2	0	1	0	0
19012	6	cedar tce	whangaparaoa	0	2	0	0	0	0
19027	6	portobello pl	torbay	0	2	0	0	0	0
19028	6	sherwood grv	browns bay	0	2	0	0	0	0
19029	6	woodridge ave	browns bay	0	2	0	0	0	0
19030	6	weetman dr	browns bay	0	2	0	0	0	0
19032	6	langana ave	browns bay	0	2	0	0	0	0
19033	6	celina pl	browns bay	0	2	0	0	0	0
19036	6	weetman dr	browns bay	0	2	0	0	0	0
19037	6	kallista pl	browns bay	0	2	0	0	0	0
19040	6	melmore pl	albany	0	2	0	0	0	0
19041	6	mulroy pl	albany	0	2	0	0	0	0
19043	6	vega pl	rosedale	0	2	0	0	0	0
19045	6	vega pl	rosedale	0	2	0	0	0	0
19046	6	merton ave	wairau valley	0	2	0	0	0	0
19047	6	merton ave	wairau valley	0	2	0	0	0	0
19048	6	ngatoa pl	glenfield	0	2	0	0	0	0
19049	6	chartwell ave	glenfield	0	2	0	0	0	0
19056	6	eban ave	hillcrest	0	2	0	0	0	0
19057	6	tui glen rd	birkenhead	0	2	0	0	0	0
19061	6	sefton ave	grey lynn	0	3	0	0	0	0
19062	6	bullock trk	grey lynn	0	2	0	0	0	0
19063	6	bullock trk	grey lynn	0	2	0	0	0	0
19064	6	taylors rd	mt albert	0	2	0	0	0	0
19065	6	locarno ave	sandringham	0	2	0	0	0	0
19066	6	o'donnell ave	mt roskill	0	2	0	0	0	0
19067	6	may rd	mt roskill	0	2	0	0	0	0
19069	6	cape horn rd	mt roskill	0	2	0	0	0	0
19070	6	cape horn rd	mt roskill	0	3	0	0	0	0
19072	6	stranolar dr	mt roskill	0	2	0	0	0	0
19073	6	stranolar dr	mt roskill	0	2	0	0	0	0
19074	6	cape horn rd	mt roskill	0	3	0	0	0	0
19076	6	view rd	wairau valley	0	2	0	0	0	0
19077	6	wiriana pl	whangaparaoa	0	2	0	0	0	0
19078	6	sackville st	grey lynn	0	2	0	0	0	0
19085	6	brightside rd	whangaparaoa	0	2	0	0	0	0
19086	6	stredwick dr	torbay	0	2	0	0	0	0
19087	6	stredwick dr	torbay	0	2	0	0	0	0
19089	6	allender dr	torbay	0	2	0	0	0	0
19090	22	walkway	auckland	0	2	0	1	0	0
19091	6	flavia cl	torbay	0	2	0	0	0	0
19093	6	neilon pl	northcross	0	2	0	0	0	0
19095	6	deverell pl	northcross	0	2	0	0	0	0
19096	6	cottam grv	northcross	0	2	0	0	0	0
19097	6	dianthus pl	browns bay	0	2	0	0	0	0
19100	6	camilla grv	totaravale	0	2	0	0	0	0
19101	6	ramillies pl	glenfield	0	2	0	0	0	0
19102	6	orion pl	hillcrest	0	2	0	0	0	0
19103	6	orion pl	hillcrest	0	2	0	0	0	0
19105	22	walkway	auckland	0	2	0	1	0	0
19106	6	tilden ave	hillcrest	0	2	0	0	0	0
19109	6	palmerston rd	birkenhead	0	2	0	0	0	0
19110	6	rugby rd	birkenhead	0	2	0	0	0	0
19112	6	clifton rd	herne bay	0	2	0	0	0	0
19113	6	sefton ave	grey lynn	0	2	0	0	0	0
19114	6	castle st	grey lynn	0	2	0	0	0	0
19115	6	stanmore rd	grey lynn	0	2	0	0	0	0
19116	6	tuarangi rd	grey lynn	0	2	0	0	0	0
19118	6	watea rd	sandringham	0	2	0	0	0	0
19122	6	budgen st	mt roskill	0	2	0	0	0	0
19123	6	budgen st	mt roskill	0	2	0	0	0	0
19125	6	cashel pl	torbay	0	2	0	0	0	0
19128	10	omaha valley rd	whangaripo	0	3	0	0	0	0
19129	6	lyon ave	mt albert	0	2	0	0	0	0
19132	6	jean pl	whangaparaoa	0	2	0	0	0	0
19135	6	stredwick dr	torbay	0	2	0	0	0	0
19137	6	carnmore pl	torbay	0	2	0	0	0	0
19139	6	idyll pl	northcross	0	2	0	0	0	0
19140	6	nor'east dr	northcross	0	2	0	0	0	0
19141	6	deverell pl	northcross	0	2	0	0	0	0
19142	6	lincoln cl	browns bay	0	2	0	0	0	0
19146	6	kilear cl	albany	0	2	0	0	0	0
19147	6	parkway dr	glenfield	0	2	0	0	0	0
19151	6	chartwell ave	glenfield	0	2	0	0	0	0
19153	6	shanaway rise	hillcrest	0	2	0	0	0	0
19156	6	tilden ave	hillcrest	0	2	0	0	0	0
19158	6	stack st	herne bay	0	2	0	0	0	0
19159	6	cremorne st	herne bay	0	2	0	0	0	0
19160	6	cremorne st	herne bay	0	2	0	0	0	0
19162	6	wilton st	grey lynn	0	2	0	0	0	0
19164	6	derwent st	western springs	0	2	0	0	0	0
19168	6	sainsbury rd	mt albert	0	2	0	0	0	0
19169	6	aurora ave	mt roskill	0	2	0	0	0	0
19170	22	walkway	auckland	0	2	0	1	0	0
19172	6	cormack st	mt roskill	0	2	0	0	0	0
19174	6	nor'east dr	northcross	0	2	0	0	0	0
19175	6	beverley rd	whangaparaoa	0	2	0	0	0	0
19176	6	hakanoa st	grey lynn	0	2	0	0	0	0
19188	6	lingham cres	torbay	0	2	0	0	0	0
19189	6	walkway	auckland	0	2	0	0	0	0
19190	6	loughros pl	albany	0	2	0	0	0	0
19192	6	ceres crt	albany	0	2	0	0	0	0
19193	22	walkway	auckland	0	2	0	1	0	0
19196	6	chartwell ave	glenfield	0	2	0	0	0	0
19197	6	avalon pl	glenfield	0	2	0	0	0	0
19199	6	walkway	auckland	0	2	0	0	0	0
19201	6	nea pl	hillcrest	0	2	0	0	0	0
19202	6	nea pl	hillcrest	0	2	0	0	0	0
19204	6	almadale pl	hillcrest	0	2	0	0	0	0
19205	6	tui glen rd	birkenhead	0	2	0	0	0	0
19206	6	havenwood pl	birkenhead	0	2	0	0	0	0
19207	6	le roy tce	birkenhead	0	2	0	0	0	0
19210	6	cox st	ponsonby	0	3	0	0	0	0
19211	6	hector st	ponsonby	0	3	0	0	0	0
19212	6	cox st	ponsonby	0	3	0	0	0	0
19214	6	saratoga ave	herne bay	0	2	0	0	0	0
19215	6	myrtle st	western springs	0	2	0	0	0	0
19217	6	parkhill rd	mt albert	0	2	0	0	0	0
19218	6	rocky nook ave	mt albert	0	2	0	0	0	0
19219	6	rocky nook ave	mt albert	0	2	0	0	0	0
19220	6	gifford ave	mt roskill	0	2	0	0	0	0
19223	6	denny ave	mt roskill	0	2	0	0	0	0
19225	6	william blofield ave	mt roskill	0	2	0	0	0	0
19227	6	stranolar dr	mt roskill	0	2	0	0	0	0
19228	6	mongorry pl	mt roskill	0	2	0	0	0	0
19229	6	marydale dr	mt roskill	0	2	0	0	0	0
19230	6	marydale dr	mt roskill	0	2	0	0	0	0
19232	6	nor'east dr	northcross	0	2	0	0	0	0
19235	6	arran rd	browns bay	0	2	0	0	0	0
19236	6	ivanhoe rd	western springs	0	2	0	0	0	0
19237	6	myrtle st	western springs	0	2	0	0	0	0
19244	6	scott rd	whangaparaoa	0	2	0	0	0	0
19246	6	wade river rd	stillwater	0	2	0	0	0	0
19248	6	barker rise	northcross	0	2	0	0	0	0
19249	6	cottam grv	northcross	0	2	0	0	0	0
19250	22	walkway	auckland	0	2	0	1	0	0
19251	22	walkway	auckland	0	2	0	1	0	0
19253	6	montclair rise	browns bay	0	2	0	0	0	0
19254	6	graham collins dr	albany	0	2	0	0	0	0
19255	6	laurina rd	sunnynook	0	2	0	0	0	0
19256	6	salamanca rd	sunnynook	0	2	0	0	0	0
19258	6	romulus pl	totaravale	0	2	0	0	0	0
19261	6	hillside rd	wairau valley	0	2	0	0	0	0
19264	6	beatrice ave	hillcrest	0	2	0	0	0	0
19266	6	lynden ave	hillcrest	0	2	0	0	0	0
19267	6	mannering pl	hillcrest	0	2	0	0	0	0
19269	6	brassey rd	birkenhead	0	2	0	0	0	0
19270	6	wharf rd	ponsonby	0	2	0	0	0	0
19271	6	hector st	ponsonby	0	3	0	0	0	0
19273	6	taylors rd	mt albert	0	2	0	0	0	0
19280	6	glynn st	mt roskill	0	2	0	0	0	0
19282	6	cormack st	mt roskill	0	2	0	0	0	0
19283	22	walkway	auckland	0	2	0	1	0	0
19284	6	ramelton rd	mt roskill	0	2	0	0	0	0
19285	6	beckett way	mt roskill	0	2	0	0	0	0
19286	6	yeats way	mt roskill	0	2	0	0	0	0
19287	6	ramelton rd	mt roskill	0	2	0	0	0	0
19289	6	morningside dr	morningside	0	2	0	0	0	0
19291	6	morning star pl	mt albert	0	2	0	0	0	0
19296	6	celeste pl	wairau valley	0	2	0	0	0	0
19297	6	rangimaarie cres	snells beach	0	2	0	0	0	0
19311	6	eagleson st	northcross	0	2	0	0	0	0
19314	6	king richard pl	browns bay	0	2	0	0	0	0
19317	6	loughros pl	albany	0	2	0	0	0	0
19318	6	kilbarron cl	albany	0	2	0	0	0	0
19319	6	totaravale dr	glenfield	0	2	0	0	0	0
19321	6	marken pl	wairau valley	0	2	0	0	0	0
19322	6	ashfield rd	wairau valley	0	2	0	0	0	0
19323	6	colway pl	wairau valley	0	2	0	0	0	0
19324	6	ashfield rd	wairau valley	0	2	0	0	0	0
19327	6	chartwell ave	glenfield	0	2	0	0	0	0
19331	6	chartwell ave	glenfield	0	2	0	0	0	0
19332	6	beatrice ave	hillcrest	0	2	0	0	0	0
19333	6	beatrice ave	hillcrest	0	2	0	0	0	0
19335	6	glade pl	birkenhead	0	2	0	0	0	0
19337	6	wairangi st	herne bay	0	2	0	0	0	0
19338	6	wairangi st	herne bay	0	2	0	0	0	0
19339	6	river tce	herne bay	0	2	0	0	0	0
19340	6	buller st	ponsonby	0	2	0	0	0	0
19341	6	wharf rd	ponsonby	0	3	0	0	0	0
19342	6	wharf rd	ponsonby	0	3	0	0	0	0
19343	6	parawai cres	ponsonby	0	3	0	0	0	0
19344	6	hukanui cres	ponsonby	0	2	0	0	0	0
19345	6	parawai cres	ponsonby	0	2	0	0	0	0
19346	6	gilbert ave	grey lynn	0	2	0	0	0	0
19348	6	mountain view rd	western springs	0	2	0	0	0	0
19349	6	warwick st	western springs	0	2	0	0	0	0
19351	6	wolseley st	mt albert	0	2	0	0	0	0
19352	6	wolseley st	mt albert	0	2	0	0	0	0
19354	6	hulse ave	sandringham	0	2	0	0	0	0
19355	6	kitchener rd	sandringham	0	2	0	0	0	0
19357	6	elphinstone ave	mt roskill	0	2	0	0	0	0
19358	6	gifford ave	mt roskill	0	2	0	0	0	0
19359	6	cormack st	mt roskill	0	2	0	0	0	0
19360	6	noel pl	mt roskill	0	2	0	0	0	0
19361	6	robson st	mt roskill	0	2	0	0	0	0
19362	6	budgen st	mt roskill	0	2	0	0	0	0
19363	6	anita ave	mt roskill	0	2	0	0	0	0
19364	6	anita ave	mt roskill	0	2	0	0	0	0
19365	6	cranston st	northcross	0	2	0	0	0	0
19366	6	quintal rd	whangaripo	0	3	0	0	0	0
19370	6	wade river rd	whangaparaoa	0	2	0	0	0	0
19371	22	walkway	whangaparaoa	0	2	0	1	0	0
19372	6	wade river rd	whangaparaoa	0	2	0	0	0	0
19374	6	barker rise	northcross	0	2	0	0	0	0
19377	6	redwing st	browns bay	0	2	0	0	0	0
19378	6	mistletoe pl	browns bay	0	2	0	0	0	0
19379	6	helvetia dr	browns bay	0	2	0	0	0	0
19381	6	parkway dr	glenfield	0	2	0	0	0	0
19382	6	ramp rd	sunnynook	0	2	0	0	0	0
19383	6	ellice rd	glenfield	0	3	0	0	0	0
19384	6	edgeworth rd	glenfield	0	2	0	0	0	0
19385	6	edgeworth rd	glenfield	0	2	0	0	0	0
19387	22	walkway	auckland	0	2	0	1	0	0
19393	6	kauri glen rd	northcote	0	2	0	0	0	0
19394	6	kauri glen rd	northcote	0	2	0	0	0	0
19397	6	park ave	birkenhead	0	2	0	0	0	0
19398	6	park ave	birkenhead	0	2	0	0	0	0
19399	6	park ave	birkenhead	0	2	0	0	0	0
19401	6	stack st	herne bay	0	2	0	0	0	0
19402	6	parawai cres	ponsonby	0	2	0	0	0	0
19404	6	sefton ave	grey lynn	0	2	0	0	0	0
19405	6	wexford rd	grey lynn	0	2	0	0	0	0
19406	6	tuarangi rd	grey lynn	0	2	0	0	0	0
19407	6	levonia st	western springs	0	3	0	0	0	0
19408	6	warwick st	western springs	0	3	0	0	0	0
19409	6	wexford rd	grey lynn	0	2	0	0	0	0
19411	6	coyle st	sandringham	0	2	0	0	0	0
19416	6	elphinstone ave	mt roskill	0	2	0	0	0	0
19418	6	tory st	mt roskill	0	2	0	0	0	0
19420	6	anita ave	mt roskill	0	2	0	0	0	0
19421	6	anita ave	mt roskill	0	2	0	0	0	0
19422	6	anita ave	mt roskill	0	2	0	0	0	0
19423	6	vercoe st	mt roskill	0	2	0	0	0	0
19424	6	vercoe st	mt roskill	0	2	0	0	0	0
19425	6	wilde pl	mt roskill	0	2	0	0	0	0
19426	6	ramelton rd	mt roskill	0	2	0	0	0	0
19427	6	george laurenson lane	mt roskill	0	2	0	0	0	0
19428	6	o'casey pl	mt roskill	0	2	0	0	0	0
19429	6	ramelton rd	mt roskill	0	2	0	0	0	0
19430	6	cape horn rd	mt roskill	0	2	0	0	0	0
19432	6	wagener pl	mt albert	0	2	0	0	0	0
19434	6	squirrel lane	browns bay	0	2	0	0	0	0
19435	6	squirrel lane	browns bay	0	2	0	0	0	0
19438	6	tutanekai st	grey lynn	0	2	0	0	0	0
19449	6	sycamore dr	sunnynook	0	2	0	0	0	0
19451	6	aralia rd	sunnynook	0	2	0	0	0	0
19453	6	totaravale dr	glenfield	0	2	0	0	0	0
19454	22	walkway	auckland	0	2	0	1	0	0
19461	6	kauri glen rd	northcote	0	2	0	0	0	0
19462	6	tizard rd	birkenhead	0	2	0	0	0	0
19463	6	tizard rd	birkenhead	0	2	0	0	0	0
19464	6	wanganella st	birkenhead	0	2	0	0	0	0
19466	6	tawariki st	ponsonby	0	2	0	0	0	0
19467	6	parawai cres	ponsonby	0	2	0	0	0	0
19468	6	mountain view rd	western springs	0	3	0	0	0	0
19469	6	taylors rd	mt albert	0	2	0	0	0	0
19470	6	sainsbury rd	mt albert	0	2	0	0	0	0
19472	6	fergusson ave	sandringham	0	2	0	0	0	0
19475	6	oxley ave	mt roskill	0	2	0	0	0	0
19478	6	stoddard pl	mt roskill	0	3	0	0	0	0
19481	6	playfair rd	mt roskill	0	2	0	0	0	0
19484	6	anita ave	mt roskill	0	2	0	0	0	0
19485	6	stranolar dr	mt roskill	0	2	0	0	0	0
19486	6	lifford pl	mt roskill	0	2	0	0	0	0
19488	6	ramelton rd	mt roskill	0	2	0	0	0	0
19490	5	rosedale rd	albany	0	3	1	0	0	0
19491	6	pine hill cres	murrays bay	0	2	0	0	0	0
19492	6	westmoreland st w	grey lynn	0	2	0	0	0	0
19493	6	allen lane	grey lynn	0	2	0	0	0	0
19494	6	edwards rd	grey lynn	0	2	0	0	0	0
19496	6	takatu rd	matakana	0	3	0	0	0	0
19506	6	alnack pl	torbay	0	2	0	0	0	0
19509	6	carnmore pl	torbay	0	2	0	0	0	0
19510	6	shannon pl	torbay	0	2	0	0	0	0
19511	6	lingham cres	torbay	0	2	0	0	0	0
19512	22	walkway	auckland	0	2	0	1	0	0
19514	6	barker rise	northcross	0	2	0	0	0	0
19519	6	baulcomb pde	albany	0	2	0	0	0	0
19520	6	graham collins dr	albany	0	2	0	0	0	0
19521	6	kama pl	sunnynook	0	2	0	0	0	0
19522	6	ramp rd	sunnynook	0	2	0	0	0	0
19523	6	lambrown dr	glenfield	0	2	0	0	0	0
19529	4	archers rd	glenfield	0	3	2	0	0	0
19530	6	velma rd	hillcrest	0	2	0	0	0	0
19531	6	coronation rd	hillcrest	0	2	0	0	0	0
19535	6	compton st	hillcrest	0	2	0	0	0	0
19538	6	sarsfield st	herne bay	0	2	0	0	0	0
19539	6	wallace st	herne bay	0	2	0	0	0	0
19540	6	wallace st	herne bay	0	2	0	0	0	0
19541	6	buller st	ponsonby	0	2	0	0	0	0
